Country,N,Mean,Mean_SE,median,Gini,Gini_SE,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,HC_20,HC_50,HC_80,HC_SE_20,HC_SE_50,HC_SE_80,CI_lower_20,CI_lower_50,CI_lower_80,CI_upper_20,CI_upper_50,CI_upper_80
uk77,7191,3496.82287,25.113687,3186.039985,0.306559285,0.00300598,2.961162008,7.246592812,12.92633257,20.04225107,28.49244829,38.28667393,49.49553151,62.33973209,77.63010701,100,0.004088125,0.200049826,0.413888434,0.00075245,0.004717435,0.005808141,0.002613349,0.190803824,0.402504687,0.005562901,0.209295828,0.425272181
uk78,6996,4050.260535,29.357997,3664.699707,0.313730929,0.00285272,2.881269338,7.08761995,12.58727855,19.503003,27.86107921,37.61309695,48.89468503,61.9458653,77.48640482,100,0.004986021,0.213226151,0.424750878,0.000842106,0.004896889,0.005909765,0.003335524,0.203628424,0.413167951,0.006636518,0.222823878,0.436333805
uk79,6771,4660.299102,33.87196,4236.387985,0.318884918,0.00264564,2.787488994,6.833160303,12.20852595,19.0572505,27.4086592,37.21877522,48.56984289,61.67015455,77.39496545,100,0.005520798,0.22372606,0.424186447,0.000900476,0.005064533,0.006006105,0.003755897,0.213799758,0.412414697,0.007285699,0.233652362,0.435958197
uk80,6937,5669.757908,43.146512,5165.160156,0.323443644,0.00303304,2.736932598,6.697077411,12.02299157,18.88127738,27.26437677,37.07009046,48.31915114,61.27671399,76.87892627,100,0.004341251,0.227790396,0.422608095,0.000789363,0.00503558,0.00593087,0.002794128,0.217920842,0.410983803,0.005888374,0.23765995,0.434232387
uk81,7519,6365.163417,53.307209,5609.673538,0.323979173,0.00393055,2.924636811,7.080130566,12.49797874,19.26293416,27.37417319,36.87470972,47.90198851,60.8250281,76.35354654,100,0.00380174,0.216507405,0.44347908,0.000709715,0.004749783,0.005729243,0.002410724,0.207198001,0.432249969,0.005192756,0.225816809,0.454708191
uk82,6970,7399.590967,57.982661,6450.19792,0.330478684,0.00301054,2.841048674,6.934140683,12.25749945,18.84311089,26.85044037,36.31894099,47.36464209,60.30695221,76.07166179,100,0.008651787,0.221461597,0.450412783,0.001109302,0.004973623,0.005959465,0.006477596,0.211713475,0.438732446,0.010825978,0.231209719,0.46209312
uk83,6970,7413.15116,57.882356,6462.404167,0.329081808,0.0029999,2.887585574,7.006031603,12.34540401,18.93551833,26.94437927,36.4158357,47.45009853,60.37339809,76.11261623,100,0.006951081,0.219595415,0.44982416,0.000995165,0.004958555,0.005958758,0.005000593,0.209876825,0.438145209,0.008901569,0.229314005,0.461503111
uk84,7077,7892.100754,61.316111,6870.716533,0.329477192,0.00298753,2.925708877,6.9936713,12.23910968,18.79239819,26.78541378,36.2598363,47.38904952,60.4753197,76.32924696,100,0.004964238,0.228005503,0.451357732,0.000835451,0.004987181,0.00591535,0.003326784,0.218230807,0.439763858,0.006601692,0.237780199,0.462951606
uk85,7007,8628.238893,70.783819,7342.753608,0.340994816,0.00314668,2.837950054,6.804960094,11.90144043,18.27736081,26.06804624,35.38355664,46.42835481,59.49116906,75.47812444,100,0.006065224,0.242564126,0.464135668,0.000927548,0.005120592,0.005957771,0.004247264,0.23252795,0.452458651,0.007883184,0.252600302,0.475812685
uk86,7178,9398.259106,93.016832,7836.192614,0.355906143,0.00457221,2.704373503,6.539657477,11.48763333,17.69662493,25.2965352,34.44043367,45.32883289,58.2275121,74.07349303,100,0.008215772,0.255997862,0.477991235,0.001065445,0.005151142,0.00589586,0.006127538,0.245901809,0.466435562,0.010304006,0.266093915,0.489546908
uk87,7393,10393.83318,122.45396,8624.297512,0.368754749,0.00594267,2.580371322,6.197755087,10.9312063,16.96613484,24.48718176,33.57432324,44.37127052,57.28150112,73.2284438,100,0.007843494,0.272775886,0.48184105,0.00102597,0.005179964,0.005811297,0.00583263,0.262623342,0.470451118,0.009854358,0.28292843,0.493230982
uk88,7259,11488.96269,135.13186,9522.204983,0.380400986,0.00568607,2.401636709,5.830237705,10.38840231,16.29632243,23.73848992,32.78842983,43.60443149,56.47455568,72.56984005,100,0.014414126,0.286885632,0.482644721,0.001398953,0.005308791,0.005865024,0.011672229,0.276480594,0.471149484,0.017156023,0.29729067,0.494139958
uk89,7407,12202.41187,109.08497,10261.38988,0.369595262,0.00349169,2.396712836,5.914993164,10.55926779,16.537932,24.08685916,33.35504891,44.37987645,57.63079105,73.98169722,100,0.018178608,0.280660982,0.478949895,0.001552299,0.005220795,0.005804484,0.015136158,0.270428411,0.467573316,0.021221058,0.290893553,0.490326474
uk90,7042,13699.7412,153.80051,11429.19724,0.383837452,0.00515902,2.271649547,5.563759285,10.04194304,15.91108566,23.43025257,32.56884017,43.46435677,56.46446823,72.55499143,100,0.023914719,0.287869455,0.477235273,0.001820659,0.005395474,0.005952116,0.020346294,0.277294521,0.46556934,0.027483144,0.298444389,0.488901206
uk91,7054,14540.41858,158.36287,11989.31705,0.382126348,0.00491992,2.245603699,5.574688682,10.08674462,16.0171656,23.47614665,32.53848398,43.46042735,56.60534609,72.93676748,100,0.025559634,0.286252031,0.484112035,0.001879045,0.005381818,0.005950218,0.021876773,0.275703862,0.472449821,0.029242495,0.2968002,0.495774249
uk92,7409,14868.26549,133.70848,12303.79435,0.370971286,0.00347829,2.377823154,5.950963031,10.67604443,16.70048894,24.18277315,33.31380309,44.17753479,57.26662097,73.5915658,100,0.017603775,0.273877613,0.482678066,0.0015278,0.005180878,0.005805364,0.014609342,0.263723278,0.471299762,0.020598208,0.284031948,0.49405637
uk93,6973,15342.8389,147.19123,12451.73006,0.372818172,0.00381364,2.476512611,6.070916193,10.82576492,16.79948288,24.15408133,33.13041717,43.89577801,56.82880831,73.20227332,100,0.015273785,0.271016021,0.495139282,0.00146866,0.00532288,0.005987419,0.012395264,0.260583369,0.483404156,0.018152306,0.281448673,0.506874408
uk94,26181,16481.63453,100.73004,12916.79207,0.389393187,0.00303134,2.368438755,5.923657297,10.52456109,16.25789278,23.3460101,32.00582395,42.51033708,55.30730574,71.54297772,100,0.020126429,0.286924626,0.509587712,0.000867911,0.002795494,0.003089563,0.018425354,0.281445559,0.50353228,0.021827504,0.292403693,0.515643144
uk95,25276,16600.03968,93.029536,12991.80992,0.386179817,0.00246222,2.396842868,6.017021014,10.62321808,16.35055529,23.40083401,32.08897646,42.6533843,55.61594037,71.99440558,100,0.019917413,0.288895052,0.50994718,0.000878807,0.002850905,0.003144343,0.018194982,0.283307381,0.503784382,0.021639844,0.294482723,0.516109978
uk96,24549,17646.69635,110.57333,13930.33662,0.383795174,0.00294642,2.408783104,6.028197942,10.65686808,16.4317738,23.56283115,32.3146054,42.9465849,55.89240216,72.17721856,100,0.019686689,0.285674355,0.506082827,0.000886649,0.002883147,0.003190957,0.017948888,0.28002349,0.499828666,0.02142449,0.29132522,0.512336988
uk97,22726,18669.11295,120.18835,14678.23137,0.387288136,0.00300605,2.364286946,5.938396407,10.57914203,16.34202642,23.45698163,32.14510896,42.69129086,55.58365232,71.7615869,100,0.0224538,0.283049728,0.509090685,0.00098277,0.002988233,0.003316169,0.020527605,0.2771929,0.502591112,0.024379995,0.288906556,0.515590258
uk98,22133,19886.82098,158.11018,15328.27422,0.397653441,0.00414817,2.313104549,5.815485026,10.29945161,15.88534125,22.83917492,31.41084149,41.87589416,54.70165948,70.8856565,100,0.024275308,0.298119249,0.517849662,0.001034489,0.003074727,0.003358713,0.022247747,0.292092895,0.511266705,0.026302869,0.304145603,0.524432619
uk99,24196,20617.95921,149.72339,15859.40041,0.397622981,0.00362141,2.324891338,5.843189023,10.38371412,16.02681799,22.98360369,31.50825049,41.9348543,54.60562649,70.59767433,100,0.021930156,0.293837863,0.51992002,0.00094153,0.002928426,0.003211835,0.020084792,0.288098253,0.513624938,0.02377552,0.299577473,0.526215102
uk00,23001,22826.05919,265.62613,16985.28137,0.420458213,0.00699451,2.183596021,5.546059618,9.894744277,15.34971908,22.10233918,30.35408506,40.36117562,52.55165458,67.98726557,100,0.030261828,0.310555144,0.53555469,0.00112954,0.003051025,0.003288485,0.028047971,0.304575245,0.529109378,0.032475685,0.316535043,0.542000002
uk01,24542,23659.32441,178.73433,18200,0.401417406,0.00393065,2.27448325,5.820290254,10.35878002,15.99840811,22.96263899,31.44834941,41.70026573,54.15914932,69.91594429,100,0.02518589,0.29226864,0.520066585,0.001000195,0.002903156,0.003189077,0.023225544,0.286578559,0.513816109,0.027146236,0.297958721,0.526317061
uk02,28661,23818.08082,136.86038,18863.00003,0.384312633,0.00304163,2.372707252,6.075757606,10.7927798,16.65296052,23.82857072,32.54851631,43.01945593,55.64320649,71.54296122,100,0.023727353,0.275526513,0.506056106,0.00089901,0.002639048,0.002953197,0.021965326,0.270354074,0.500267945,0.02548938,0.280698952,0.511844267
uk03,28813,24553.16237,141.9426,19606.60004,0.379432676,0.00284691,2.390560924,6.132686837,10.90570324,16.82156756,24.07056347,32.85602195,43.38287361,56.10471788,72.07098531,100,0.02193941,0.271692317,0.500667809,0.000862981,0.002620607,0.002945611,0.020247999,0.266556022,0.494894518,0.023630821,0.276828612,0.5064411
uk04,27987,25716.34285,138.66586,20511.64844,0.376591594,0.0026038,2.444720442,6.258656018,11.12034379,17.08610899,24.35273449,33.10672123,43.57377111,56.16088609,72.01079936,100,0.020494939,0.263511001,0.501865732,0.000846932,0.002633324,0.002988745,0.018834983,0.25834978,0.4960079,0.022154895,0.268672222,0.507723564
uk05,27970,26768.236,164.78805,21045.89635,0.383367714,0.00318002,2.38710853,6.166888546,10.97459637,16.89421676,24.07478852,32.69518075,43.01991982,55.4850374,71.35650486,100,0.024227352,0.267823625,0.509297531,0.00091935,0.002647805,0.002989157,0.022425458,0.262634022,0.503438892,0.026029246,0.273013228,0.51515617
uk06,25742,27882.5292,181.35479,21726.08388,0.388090048,0.00342748,2.333417923,6.04859378,10.7910624,16.6175441,23.7048523,32.29911409,42.63566015,55.24405977,71.13251678,100,0.025209212,0.274749665,0.514047745,0.000977044,0.00278222,0.003115139,0.023294241,0.269296615,0.507942185,0.027124183,0.280202715,0.520153305
uk07,24933,28451.6823,147.50952,22756.59319,0.375074213,0.00230079,2.37380346,6.185376656,11.03297622,17.01525483,24.29885859,33.09168423,43.63590886,56.38204199,72.51286899,100,0.023093813,0.264692482,0.500002068,0.000951233,0.002793946,0.003166524,0.02122943,0.259216448,0.493795796,0.024958196,0.270168516,0.50620834
uk08,25023,29967.1062,217.70816,23687.15875,0.380110429,0.00424654,2.36400771,6.185079515,11.03936816,16.9811285,24.19083534,32.87259697,43.25606518,55.84214832,71.76847206,100,0.025329606,0.263519643,0.506665155,0.000993284,0.00278495,0.003160543,0.023382805,0.258061241,0.500470604,0.027276407,0.268978045,0.512859706
uk09,25126,30299.86903,208.49856,23871.18091,0.379259628,0.00380277,2.410403584,6.281931542,11.20017061,17.18309809,24.38295721,33.01636881,43.29028256,55.77230159,71.50761319,100,0.023955209,0.258666068,0.508837844,0.000964658,0.002762581,0.003153846,0.022064515,0.253251509,0.50265642,0.025845903,0.264080627,0.515019268
uk10,25295,30212.30105,151.3919,24096.38915,0.368416958,0.00225381,2.487826913,6.449163735,11.47389096,17.58574509,24.9071913,33.62695992,44.05899157,56.66741603,72.53521519,100,0.02131295,0.247504956,0.501622948,0.000908085,0.002713479,0.003143767,0.019533137,0.242186635,0.495461278,0.023092763,0.252823277,0.507784618
uk11,20702,30843.25924,167.33733,24933.8766,0.362365872,0.0026527,2.519098105,6.520604234,11.59001761,17.77719229,25.19893256,34.04633772,44.54585715,57.21303163,73.21516368,100,0.021539626,0.243508579,0.493666422,0.001008985,0.002982998,0.003474794,0.019562052,0.23766201,0.486855952,0.0235172,0.249355148,0.500476892
uk12,20151,31430.98063,177.35265,25630.76436,0.3608528,0.00302526,2.494913117,6.513858376,11.64181674,17.90542338,25.39958717,34.25398325,44.75744519,57.37571044,73.18713306,100,0.022003922,0.240395746,0.48847666,0.001033404,0.003010293,0.003521327,0.019978487,0.23449568,0.481574986,0.024029357,0.246295812,0.495378334
uk13,20101,32035.46982,167.32256,26289.9999,0.354694083,0.00227402,2.493178859,6.539282515,11.70689707,18.01395243,25.55708098,34.5188313,45.19348797,58.02220677,74.08251246,100,0.022448608,0.235588078,0.484386512,0.001044854,0.002993171,0.00352492,0.020400731,0.22972157,0.477477795,0.024496485,0.241454586,0.491295229
uk14,19488,33555.57949,195.58924,27332.52491,0.36368295,0.00298336,2.453697108,6.420575273,11.47436625,17.67253467,25.13455626,33.99372484,44.53038933,57.24698589,73.13903074,100,0.022192555,0.246175496,0.490343986,0.001055229,0.003085844,0.003581009,0.020124344,0.240127354,0.483325338,0.024260766,0.252223638,0.497362634
uk15,19271,34056.14811,196.93041,27484.22486,0.364470144,0.00283883,2.435876551,6.417605573,11.45947411,17.64020296,25.04684545,33.89478489,44.40820739,57.1444478,73.20339488,100,0.024195794,0.246808587,0.494804417,0.001106876,0.003105852,0.003601591,0.022026356,0.24072123,0.487745428,0.026365232,0.252895944,0.501863406
uk16,19333,34552.9909,205.28392,28161.48711,0.363227282,0.00324894,2.393744635,6.360980067,11.43990456,17.65593084,25.11937085,34.00212631,44.57306279,57.35457863,73.36324218,100,0.02431848,0.241890284,0.488743408,0.001107829,0.003079822,0.003595094,0.022147176,0.235853944,0.481697153,0.026489784,0.247926624,0.495789663
uk17,19036,35649.45124,204.17242,29049.27046,0.361666489,0.00274802,2.425637199,6.413798403,11.49896509,17.70401279,25.16637854,34.05090336,44.65971087,57.47411983,73.52601941,100,0.023926497,0.242146267,0.489330132,0.001107626,0.003104872,0.003623124,0.021755591,0.236060829,0.482228939,0.026097403,0.248231705,0.496431325
uk18,19105,37388.17929,211.26622,30401.18797,0.366391508,0.00270617,2.362357631,6.259047307,11.27207182,17.4342335,24.88508241,33.77607307,44.36850123,57.1108516,73.16534418,100,0.025988181,0.249228444,0.489966421,0.001151056,0.00312953,0.003616671,0.023732152,0.243094677,0.482877876,0.02824421,0.255362211,0.497054966
uk19,19141,38383.8698,214.99008,31366.92071,0.364732574,0.00252059,2.298505025,6.211783044,11.26901228,17.4966788,24.98096093,33.9109207,44.51546541,57.27768769,73.38959538,100,0.027739662,0.245709859,0.487278569,0.001187024,0.003111703,0.003612826,0.025413137,0.239611032,0.48019756,0.030066187,0.251808686,0.494359578
uk20,9954,38228.63219,277.69803,31656.98389,0.352790349,0.0038478,2.455080876,6.558783428,11.8029512,18.15782144,25.77621516,34.7998911,45.37412115,58.19693974,74.03355671,100,0.021409956,0.227816234,0.476849621,0.001450806,0.004203914,0.005006165,0.018566428,0.219576713,0.467037718,0.024253484,0.236055755,0.486661524
uk21,16288,39695.78285,229.86919,32801.00064,0.355222992,0.00288698,2.424031874,6.440903585,11.60036872,17.86653059,25.45076179,34.48682025,45.24438405,58.11690198,74.24051405,100,0.022088635,0.233956012,0.481139495,0.001151596,0.003317112,0.003914956,0.019831547,0.227454593,0.473466321,0.024345723,0.240457431,0.488812669
us63,22978,5426.817763,25.026138,4895.259998,0.359900417,0.00189885,1.5325324,4.821749922,9.867608052,16.61791775,24.88865288,34.66741661,46.07005354,59.39342048,75.4638776,100,0.073626139,0.24761676,0.432927021,0.001722872,0.002847433,0.003268667,0.070249372,0.242035895,0.426520551,0.077002906,0.253197625,0.439333491
us64,23133,5771.859343,27.733578,5178,0.364111574,0.00202687,1.530965116,4.803739729,9.786926913,16.42299475,24.61611738,34.35843388,45.72173615,59.06530404,75.1233692,100,0.075635767,0.250128553,0.439067159,0.001738478,0.002847469,0.003262909,0.072228413,0.244547616,0.432671975,0.079043121,0.25570949,0.445462343
us65,47529,6065.585886,19.8177,5438.859985,0.365706468,0.00141337,1.486422826,4.705397452,9.647248162,16.26936505,24.45781458,34.21129465,45.58816225,58.99412226,75.14164693,100,0.078652239,0.253566918,0.438840969,0.001234775,0.001995549,0.002276236,0.076232124,0.249655714,0.434379629,0.081072354,0.257478122,0.443302309
us66,28711,6643.532335,26.842338,6019.350006,0.354378636,0.00167892,1.607697845,5.037825042,10.1936886,17.00492709,25.3402754,35.10063867,46.4563579,59.68473293,75.60045022,100,0.069600223,0.239491988,0.427953201,0.001501813,0.002518681,0.002920046,0.066656723,0.234555463,0.422230015,0.072543723,0.244428513,0.433676387
us67,46374,6833.452586,22.055643,6139.799988,0.361738771,0.00129939,1.512337803,4.783933307,9.814466563,16.52484342,24.76295721,34.51990663,45.91136117,59.22170252,75.33936384,100,0.07610231,0.248014546,0.434334141,0.001231328,0.002005423,0.002301732,0.073688952,0.244083989,0.42982283,0.078515668,0.251945103,0.438845452
us68,47410,7301.265459,22.751028,6588.849945,0.355805108,0.00126028,1.579115331,4.964027679,10.08175022,16.86130906,25.14774825,34.91961894,46.33092894,59.65747244,75.70779853,100,0.071831413,0.243436091,0.430844147,0.001185866,0.001970971,0.002274263,0.069507158,0.239573058,0.426386673,0.074155668,0.247299124,0.435301621
us69,45320,7881.889157,25.129524,7097.839966,0.356173677,0.00129557,1.602544724,4.979224352,10.09276566,16.84267332,25.10203291,34.88981965,46.2743388,59.57494943,75.67994626,100,0.070670149,0.242179086,0.432394922,0.00120381,0.002012365,0.002327118,0.068310724,0.238234924,0.427833854,0.073029574,0.246123248,0.43695599
us70,46271,8296.851062,26.644815,7415.180054,0.362840043,0.00125294,1.574808826,4.863785665,9.847456117,16.43967175,24.60201628,34.33130142,45.70203674,59.05338564,75.33563388,100,0.071784505,0.250241692,0.439701969,0.001200011,0.002013659,0.002307461,0.069432526,0.246294992,0.435179429,0.074136484,0.254188392,0.444224509
us71,45238,8713.247407,28.919939,7746.049988,0.368703977,0.00127903,1.56320606,4.755077779,9.604358198,16.08595456,24.15295035,33.83764582,45.22077179,58.66391787,75.01757614,100,0.071802862,0.258531041,0.447749403,0.001213778,0.002058501,0.002337943,0.069423901,0.254496453,0.443167119,0.074181823,0.262565629,0.452331687
us72,44747,9441.949223,31.242182,8353.910034,0.36696239,0.0012539,1.608169671,4.883140586,9.766709083,16.23786732,24.26602547,33.89519383,45.26821728,58.69508554,75.07446276,100,0.067715031,0.257371094,0.448340465,0.001187777,0.00206673,0.002351027,0.065387031,0.253320377,0.443732537,0.070043031,0.261421811,0.452948393
us73,44819,10039.75732,32.510845,8847.919952,0.363414968,0.0012058,1.676199398,5.034887331,9.937322689,16.41030412,24.45033151,34.09326992,45.4864612,58.94375769,75.34626803,100,0.063428931,0.256716267,0.446930561,0.001151285,0.00206335,0.002348436,0.061172453,0.252672175,0.442327711,0.065685409,0.260760359,0.451533411
